,BoroCT2010,counts,BldgAge,NumFloors,AssessTot,ComArea,NumBldgs,white_pop,black_pop,asian_pop,tworaces_pop,hisplat_pop,female_pop,elderly_pop,median_hh_inc,BldgDepthbyFront,allother_race_pop,comps_perperson
1995,5000600,598.0,65.0150214592,2.22678111588,243209.716738,0.483188971566,1.22746781116,0.605572485851,0.0483239007401,0.0896821941663,0.00914235959948,0.105354810623,0.542446669569,0.311275576839,13.7810187201,1263.61965546,0.0139312146278,0.260339573357
1996,5000700,1408.0,88.804,2.71568,407929.5,0.247358911815,1.216,0.146073036518,0.266633316658,0.0150075037519,0.0195097548774,0.192429548107,0.513923628481,0.0980490245123,7.31282307821,1723.40217075,0.0438552609638,0.234784058696
1997,5000800,444.0,61.304134548,2.06688857744,70655.2459706,0.230918133225,1.15977575333,0.389749911941,0.0422684043677,0.0935188446636,0.00968650933427,0.156745332864,0.522190912293,0.128566396619,13.4772807327,836.22603739,0.035399788658,0.0781965480803
1998,5000900,421.0,80.5363128492,2.35337988827,127238.932961,0.315911049604,1.19832402235,0.124193548387,0.263440860215,0.0327956989247,0.0204301075269,0.136021505376,0.484946236559,0.0591397849462,28.2258064516,1028.05457026,0.0736559139785,0.226344086022
1999,5001100,1101.0,88.1556291391,2.4067384106,61323.3443709,0.26753724307,1.1738410596,0.144788918206,0.335751978892,0.0168205804749,0.0253957783641,0.154023746702,0.545514511873,0.0672823218997,14.6246701847,1019.17584719,0.0441952506596,0.363126649077
2000,5001700,661.0,77.7,2.18721621622,36365.0891892,0.0726867229438,1.19189189189,0.268115942029,0.11791831357,0.114624505929,0.0131752305665,0.151515151515,0.50395256917,0.101449275362,28.139657444,1082.27117637,0.0678524374177,0.435441370224
2001,5001800,2.0,76.375,1.8125,6189495.0,0.846943049326,1.5,0.408130081301,0.0536585365854,0.0146341463415,0.0146341463415,0.0747967479675,0.466666666667,0.00487804878049,107.169105691,4144.2028125,0.019512195122,0.00325203252033
2002,5002001,178.0,51.2251082251,2.22008658009,42695.525974,0.0381834811246,1.51948051948,0.526877470356,0.0320158102767,0.0786561264822,0.0272727272727,0.12766798419,0.490513833992,0.116600790514,33.2549407115,887.433748663,0.0391304347826,0.0703557312253
2003,5002002,190.0,50.1433333333,1.91363333333,176759.623333,0.249194379177,2.08333333333,0.598270893372,0.014409221902,0.0795389048991,0.00691642651297,0.0504322766571,0.51181556196,0.159942363112,25.1262247839,1134.32335494,0.00576368876081,0.0547550432277
2004,5002100,1502.0,79.6726315789,2.21298947368,88950.8578947,0.52549309083,1.23684210526,0.173697270471,0.216983733113,0.042735042735,0.0115798180314,0.233250620347,0.489385166805,0.0824372759857,14.7190515578,1141.09694908,0.124620898814,0.4141163496
