,GEOID,Complaint Count,BldgAge,NumFloors,AssessTot,BldgArea,BldgDepth,BldgFront,ComArea,FactryArea,GarageArea,NumBldgs,OfficeArea,OtherArea,StrgeArea,StrgeArea,Population
291,36005040100,396.0,94.0361445783,3.84036144578,1079270.9759,26003.4457831,79.1343373494,63.7365060241,9308.24096386,0.0,1915.6626506,1.04819277108,1666.6746988,549.710843373,0.0,0.0,5088.0
292,36005040302,220.0,90.4242424242,4.54545454545,711142.787879,48985.3030303,88.2954545455,100.327878788,1438.72727273,0.0,0.0,1.0,60.6060606061,973.575757576,0.0,0.0,4151.0
293,36005040303,145.0,97.7333333333,3.10625,206236.85,14122.4583333,63.1318333333,40.0786666667,574.55,0.0,0.0,1.075,352.4,26.6666666667,0.0,0.0,4726.0
294,36005040304,209.0,95.0,3.828125,524149.958333,31814.3125,77.3627083333,73.8714583333,1961.85416667,0.0,30.0,1.14583333333,477.083333333,41.6666666667,6.47916666667,6.47916666667,4229.0
295,36005040400,67.0,70.875,2.21920955882,85733.7169118,2867.21139706,43.5376470588,21.0008455882,653.862132353,164.319852941,3.69117647059,1.18566176471,9.6875,398.483455882,0.0919117647059,0.0919117647059,2818.0
296,36005040501,178.0,100.918918919,3.20101351351,171607.067568,11561.1148649,57.0658783784,35.8912837838,1846.91891892,0.0,4.05405405405,1.08108108108,23.6486486486,1587.87837838,0.0,0.0,4416.0
297,36005040502,159.0,93.3157894737,3.17653508772,216732.377193,11660.2236842,59.234122807,36.3209210526,813.447368421,0.0,78.3333333333,1.17543859649,15.4824561404,488.925438596,47.0175438596,47.0175438596,5937.0
298,36005040600,129.0,82.9205298013,2.26158940397,64242.5364238,3420.05077263,50.0608388521,24.0768874172,533.342163355,0.0,0.0,1.3289183223,15.1280353201,282.373068433,18.9624724062,18.9624724062,3635.0
299,36005040701,159.0,93.2653061224,3.83163265306,392418.346939,26338.7142857,80.7812244898,58.783877551,1310.32653061,0.0,52.3469387755,1.08163265306,41.4693877551,182.693877551,0.0,0.0,3193.0
300,36005040702,260.0,93.2526315789,3.42236842105,303312.184211,15426.9421053,64.2233684211,42.8591052632,2512.39473684,0.0,77.4473684211,1.10526315789,309.484210526,1562.55263158,5.26315789474,5.26315789474,7800.0
301,36005040800,163.0,81.356223176,2.59978540773,109226.763948,6774.9527897,51.809055794,30.4133905579,415.064377682,0.0,48.0686695279,1.30901287554,136.420600858,55.8197424893,19.5364806867,19.5364806867,4557.0
302,36005040900,107.0,77.6842105263,4.40789473684,6174845.44737,135963.973684,89.9342105263,117.234736842,88994.8421053,0.0,104.736842105,1.97368421053,22200.7631579,66453.5526316,0.0,0.0,3048.0
303,36005041100,115.0,88.46,3.385,369193.1,16788.46,70.0393,51.8294,3742.13,420.88,858.08,1.12,813.36,558.15,383.75,383.75,2907.0
304,36005041300,296.0,91.2266009852,3.4421182266,256259.064039,16617.1921182,59.4603448276,43.5825123153,1011.3546798,0.0,350.719211823,1.18226600985,304.852216749,96.236453202,0.0,0.0,7561.0
305,36005041400,178.0,78.7625,2.27825,84792.875,3731.15555556,46.7393611111,26.4910833333,1127.11666667,245.25,157.938888889,1.26111111111,108.452777778,167.563888889,265.644444444,265.644444444,4714.0
306,36005041500,359.0,90.3660130719,3.63725490196,261216.555556,17622.8104575,66.3893464052,47.6392810458,1021.43137255,0.0,195.784313725,1.17647058824,140.359477124,425.555555556,0.0,0.0,5874.0
307,36005041800,157.0,90.0385756677,2.22329376855,134920.008902,5034.46884273,52.793620178,32.6957863501,1342.86053412,139.222551929,143.40652819,1.3412462908,278.537091988,17.6735905045,459.376854599,459.376854599,4276.0
308,36005041900,323.0,86.722513089,3.05890052356,465275.947644,19234.2984293,68.2159685864,57.2236125654,4694.12041885,0.0,1679.92146597,1.2722513089,579.162303665,1988.08900524,2.0942408377,2.0942408377,6951.0
309,36005042000,167.0,79.7103825137,2.70901639344,536615.956284,13195.9726776,57.8998360656,39.052568306,5993.61202186,0.0,1295.51912568,1.34426229508,243.196721311,4074.66666667,21.8579234973,21.8579234973,3516.0
310,36005042100,224.0,84.7307692308,4.41346153846,3720174.0,58437.3205128,88.4353846154,93.46,24025.2435897,0.0,4133.33333333,1.33333333333,417.820512821,17260.1794872,57.6923076923,57.6923076923,5654.0
311,36005042200,69.0,73.9775910364,2.16736694678,75325.5266106,3848.59103641,46.1580672269,25.3611484594,466.619047619,0.0,63.6414565826,1.28571428571,50.2605042017,53.2072829132,0.0,0.0,3563.0
312,36005042300,136.0,94.6616541353,2.75939849624,266536.165414,13727.3984962,61.6465413534,45.7004511278,1618.94736842,0.0,94.4661654135,1.16541353383,210.127819549,800.112781955,0.0,0.0,4485.0
313,36005042400,77.0,76.0180995475,2.07748868778,45780.4773756,2278.59049774,41.4013348416,20.387760181,355.676470588,0.0,0.0,1.26018099548,0.0,255.316742081,0.0,0.0,2686.0
314,36005042500,355.0,92.9288537549,2.78162055336,343985.956522,12874.7312253,65.7799604743,42.0857312253,3731.35968379,196.027667984,1399.31620553,1.15019762846,164.786561265,1119.79051383,53.162055336,53.162055336,6134.0
315,36005042600,149.0,67.0420792079,2.21434818482,30604.1864686,2203.15511551,40.8771122112,21.4897937294,132.355610561,0.0,3.68234323432,1.15676567657,11.495049505,60.4686468647,0.825082508251,0.825082508251,6694.0
316,36005042800,51.0,71.1742243437,1.94255369928,63096.1050119,2097.90453461,40.6141527446,20.4517899761,160.53221957,0.0,0.0,1.11933174224,7.68496420048,108.959427208,1.45584725537,1.45584725537,2025.0
317,36005042901,177.0,95.3247863248,3.05555555556,220620.034188,12933.6068376,59.8782051282,40.5204273504,694.504273504,0.0,309.803418803,1.12820512821,157.905982906,97.6923076923,17.5213675214,17.5213675214,4055.0
318,36005042902,171.0,92.4,2.990625,211980.8,10689.68125,58.140125,36.537375,1098.1625,0.0,96.4625,1.09375,86.66875,470.875,0.0,0.0,4621.0
319,36005043000,71.0,81.8460038986,2.05994152047,30362.9122807,2231.61598441,40.3663157895,19.6469785575,64.1988304094,0.0,0.779727095517,1.34892787524,3.76218323587,47.962962963,0.0,0.0,3321.0
320,36005043100,502.0,84.4203821656,3.68630573248,824855.286624,29820.5987261,76.9749044586,71.6703184713,6659.88535032,0.0,1064.63057325,1.22292993631,617.503184713,3931.72611465,64.1847133758,64.1847133758,10325.0
321,36005043400,234.0,80.0204081633,2.12188208617,86543.4399093,3988.23809524,50.4617006803,27.6798866213,1008.03628118,88.947845805,125.594104308,1.22902494331,92.283446712,235.702947846,91.5782312925,91.5782312925,3837.0
322,36005043500,169.0,70.4473684211,3.80263157895,4667235.07895,40779.1315789,71.5965789474,84.5460526316,14207.4210526,0.0,1394.73684211,2.73684210526,181.578947368,10976.6052632,589.289473684,589.289473684,52.0
323,36005043600,34.0,83.46,2.029375,25758.36,2077.6225,39.9439,18.96365,71.6925,0.0,3.44,1.35,18.7875,11.2025,1.0,1.0,2244.0
324,36005044200,156.0,79.7873210634,2.19734151329,55120.0327198,3017.26993865,44.7602658487,23.4693456033,379.476482618,0.0,1.22699386503,1.39059304703,148.038854806,118.885480573,0.0,0.0,4071.0
325,36005044400,98.0,78.4985549133,2.0411849711,46076.1820809,2297.58526012,42.5105057803,20.9516907514,133.686416185,0.0,16.6907514451,1.25433526012,50.1632947977,60.9335260116,0.0,0.0,3576.0
326,36005044800,27.0,67.8479809976,2.08377672209,20914.5083135,1903.91211401,37.6319002375,19.9631353919,3.16864608076,0.0,0.0,1.18764845606,0.0,1.23990498812,0.0,0.0,2181.0
327,36005044901,27.0,82.7845659164,2.31672025723,54921.4501608,3690.36655949,45.8194212219,24.9039228296,119.897106109,0.0,5.78778135048,1.25723472669,23.5112540193,26.7813504823,4.8231511254,4.8231511254,1465.0
328,36005044902,67.0,78.598265896,2.31430635838,54511.8872832,3439.49132948,45.2936705202,24.8364450867,232.89017341,28.901734104,3.35260115607,1.26589595376,20.1849710983,52.387283237,0.0,0.0,2031.0
329,36005045101,108.0,87.6940639269,2.38698630137,104281.922374,5677.26940639,48.2476712329,30.1053881279,818.319634703,282.319634703,102.082191781,1.34246575342,53.4611872146,39.7168949772,213.776255708,213.776255708,1531.0
330,36005045102,54.0,93.249201278,2.30111821086,74223.0447284,3930.27795527,45.0022044728,26.0684025559,414.380191693,0.0,2.55591054313,1.32907348243,25.5335463259,331.332268371,0.0,0.0,1893.0
331,36005045600,116.0,68.512345679,1.9636882716,238984.205247,3504.62808642,42.411882716,27.5621141975,1383.00617284,327.354938272,392.773148148,1.43981481481,174.449074074,114.804012346,207.916666667,207.916666667,3275.0
332,36005045800,107.0,64.5,8.5,24411150.0,1101017.5,142.5,201.0,81517.5,0.0,562.5,22.0,0.0,80955.0,0.0,0.0,5243.0
333,36005046000,64.0,50.9361702128,2.43191489362,404956.348936,15137.8595745,50.0922553191,25.0160851064,2305.64680851,0.0,30.2340425532,1.39574468085,15.7446808511,2095.09361702,45.2765957447,45.2765957447,2849.0
334,36005046201,113.0,47.2688172043,2.40860215054,5481450.05376,206860.193548,104.511827957,101.789462366,61588.1505376,181.182795699,23675.655914,3.24731182796,18066.5913978,3829.05376344,992.150537634,992.150537634,28926.0
335,36005046202,206.0,50.6855277476,2.13473340588,144031.115343,4827.56800871,48.2346354733,28.8453210011,1775.42981502,227.702937976,223.492927095,1.16430903156,96.9096844396,471.596300326,487.36343852,487.36343852,9409.0
336,36005048400,159.0,54.8005657709,2.2703960396,111964.15983,3540.68316832,44.4823196605,26.4654596888,1559.09052334,252.560113154,251.130127298,1.21499292786,63.3267326733,625.687411598,193.025459689,193.025459689,4377.0
337,36005050400,14.0,64.0434782609,1.64869565217,5137751.73913,15472.6956522,39.6230434783,55.5213043478,12564.5217391,211.956521739,7136.04347826,5.21739130435,2878.60869565,2268.2173913,0.0,0.0,63.0
338,36005051600,214.0,80.6707882535,1.84644513138,65444.5278207,2481.50618238,38.7619088099,25.3581452859,534.935085008,47.1599690881,18.6298299845,1.5200927357,86.585007728,191.4374034,20.4636785162,20.4636785162,4439.0
339,36047000100,90.0,126.3632287,4.07847533632,1045776.92825,23211.573991,50.9081165919,36.0103139013,10799.793722,0.0,5640.84753363,1.2331838565,3255.80269058,1474.0941704,64.5964125561,64.5964125561,4304.0
340,36047000200,130.0,77.0305343511,2.12690839695,274994.805344,12966.648855,87.0074427481,40.6915267176,11899.4198473,6994.19465649,254.690839695,1.08778625954,997.358778626,968.606870229,1701.88549618,1701.88549618,1868.0
341,36047000301,70.0,126.382239382,4.17084942085,790130.96139,16669.1776062,59.1783011583,34.1298069498,6098.12741313,0.0,3976.20849421,1.0694980695,430.505791506,1626.4980695,0.0,0.0,3985.0
342,36047000501,50.0,121.962962963,4.27469135802,891933.12963,14801.537037,66.1485185185,35.467962963,1221.92592593,0.0,31.1172839506,1.03703703704,256.722222222,302.104938272,0.0,0.0,4759.0
343,36047000502,56.0,122.013333333,4.29,1322467.42,19763.3066667,66.8899333333,38.9195333333,9285.99333333,0.0,1023.95333333,1.07333333333,6501.42666667,694.96,172.413333333,172.413333333,2600.0
344,36047000700,54.0,111.657894737,3.45526315789,405457.539474,8261.7,52.7250526316,26.6271842105,1849.72368421,0.0,360.373684211,1.08421052632,602.573684211,643.928947368,2.21052631579,2.21052631579,4029.0
345,36047000900,114.0,102.831683168,5.7103960396,2606573.10396,36308.7821782,67.2137128713,44.2507425743,23980.1138614,0.0,1691.45049505,1.08415841584,16252.0,3548.61386139,105.792079208,105.792079208,4162.0
346,36047001100,94.0,82.1911764706,7.17647058824,9764642.89706,107238.955882,102.379705882,69.1701470588,95752.2058824,0.0,6790.26470588,1.04411764706,65683.7058824,14093.3235294,1222.55882353,1222.55882353,967.0
347,36047001300,60.0,78.7741935484,7.59677419355,12508963.6774,174242.645161,121.408387097,115.150645161,134583.83871,0.0,4853.22580645,1.41935483871,64101.5806452,48578.2258065,15602.4193548,15602.4193548,2562.0
348,36047001500,136.0,76.185840708,7.44247787611,4995090.55752,89853.699115,84.0803539823,64.6902654867,50839.6814159,20.3539823009,3692.2300885,1.38938053097,29740.7964602,5623.94690265,3528.82300885,3528.82300885,5962.0
349,36047001800,155.0,77.1513157895,2.10526315789,2966192.06579,154889.328947,181.240657895,127.725,154845.190789,45084.3684211,1407.53947368,1.82236842105,1903.92105263,76747.7302632,28355.4934211,28355.4934211,2075.0
350,36047002000,58.0,76.0037735849,2.04403773585,132111.690566,4706.88679245,68.9689056604,33.4300377358,3260.6490566,1361.16226415,277.098113208,1.10566037736,406.671698113,338.19245283,718.996226415,718.996226415,1368.0
351,36047002100,166.0,79.5751295337,4.44300518135,2069984.96373,71606.626943,75.6707772021,53.779119171,55949.6528497,5213.8238342,2244.68393782,1.69430051813,4607.41450777,33051.492228,9344.21243523,9344.21243523,4295.0
352,36047002200,160.0,95.9453551913,2.52868852459,435354.355191,9036.02459016,68.4314480874,31.1271584699,5371.5136612,705.647540984,418.535519126,1.14480874317,400.344262295,1809.40983607,1864.94535519,1864.94535519,4902.0
353,36047002300,86.0,79.25,4.5625,2786203.125,108494.9375,110.176875,150.635,22632.4375,4012.5,665.4375,1.4375,0.0,17387.625,566.875,566.875,4342.0
354,36047002901,48.0,74.1666666667,5.0,7165275.0,190756.666667,103.75,117.721666667,59906.6666667,0.0,0.0,2.66666666667,33000.0,21333.3333333,0.0,0.0,3532.0
355,36047003000,54.0,94.7619047619,2.1510989011,61954.032967,3297.94139194,46.6401098901,22.1624908425,67.3919413919,0.0,1.4652014652,1.1978021978,35.8095238095,0.0,0.0,0.0,1841.0
356,36047003100,38.0,57.75,7.9,10620997.7,148208.3,115.566,130.454,95100.6,0.0,8171.4,1.7,3415.25,82407.7,0.0,0.0,2837.0
357,36047003300,97.0,99.2222222222,3.62544802867,794471.358423,14354.0537634,54.8583154122,27.5108602151,8620.74551971,0.0,632.774193548,1.0752688172,2994.86738351,3091.51971326,1018.80286738,1018.80286738,3157.0
358,36047003400,105.0,89.0581896552,2.18588362069,176866.157328,4222.08189655,51.9509482759,22.7125215517,501.411637931,0.0,0.0,1.36853448276,77.7478448276,367.560344828,0.0,0.0,3038.0
359,36047003500,53.0,101.7265625,3.8828125,1564370.66406,27427.328125,50.6321875,31.8128125,19508.7109375,0.0,2294.34375,1.078125,7301.9765625,2360.140625,74.3046875,74.3046875,1550.0
360,36047003600,167.0,86.6315789474,2.29229323308,168458.289474,7843.41353383,50.6440977444,26.817406015,58.1992481203,0.0,0.0,1.53383458647,14.4022556391,14.4736842105,0.0,0.0,4457.0
361,36047003700,128.0,87.7368421053,4.90789473684,3329845.19298,53274.8421053,93.3875438596,53.2178947368,43840.0438596,0.0,4751.57017544,1.10526315789,19928.2894737,1794.1754386,1252.80701754,1252.80701754,1087.0
362,36047003800,100.0,91.8835341365,2.17305220884,183251.024096,3968.31325301,53.6974698795,21.3208433735,197.550200803,0.0,0.0,1.36546184739,19.3654618474,172.963855422,0.0,0.0,1555.0
363,36047003900,139.0,98.5433962264,3.41132075472,359332.407547,10485.7773585,53.8613962264,29.4258867925,4938.63396226,24.0867924528,49.5320754717,1.04528301887,1566.98113208,1701.38490566,275.124528302,275.124528302,2455.0
364,36047004100,126.0,103.676086957,3.1347826087,211335.667391,5371.49130435,47.8214130435,23.8900652174,1367.50217391,7.57826086957,18.2065217391,1.03260869565,521.536956522,516.473913043,6.06086956522,6.06086956522,3540.0
365,36047004300,147.0,93.4384384384,3.43993993994,440307.603604,8226.73573574,53.497027027,25.3753753754,3401.59159159,36.1861861862,94.1501501502,1.08108108108,1511.51951952,1030.27627628,65.045045045,65.045045045,3191.0
366,36047004400,81.0,90.2471590909,2.27201704545,96627.9161932,2634.81534091,44.0532102273,21.1768039773,139.988636364,0.0,0.0,1.74431818182,7.66193181818,132.326704545,0.0,0.0,2420.0
367,36047004500,52.0,108.816810345,3.22306034483,212273.109914,5491.125,62.8687068966,24.8876724138,941.096982759,0.0,10.9482758621,1.04310344828,468.017241379,70.2780172414,0.0,0.0,3318.0
368,36047004600,26.0,92.5591715976,2.31878698225,256382.713018,3826.76627219,45.609556213,26.7789940828,1174.73668639,0.0,0.0,1.70710059172,22.8727810651,1085.93195266,0.0,0.0,1420.0
369,36047004700,42.0,74.25,3.54910714286,964451.633929,31812.5089286,65.8296428571,26.2457142857,24850.4464286,45.5357142857,1861.85714286,1.26785714286,144.517857143,22571.3303571,29.5982142857,29.5982142857,1889.0
370,36047004900,52.0,105.759183673,3.20408163265,572587.053061,7811.88979592,44.8042040816,23.930244898,3734.58367347,0.0,0.0,1.04897959184,3525.49387755,70.0204081633,3.59183673469,3.59183673469,2520.0
371,36047005000,55.0,93.9945355191,2.25387978142,169758.418033,4575.63661202,47.6826229508,23.3508469945,218.262295082,0.0,0.0,1.73770491803,76.4480874317,133.666666667,0.0,0.0,2510.0
372,36047005100,49.0,87.4057507987,2.88658146965,97758.3194888,4427.96166134,50.4669648562,26.3679552716,1248.84664537,233.584664537,256.878594249,1.22364217252,76.9265175719,104.057507987,195.124600639,195.124600639,2143.0
373,36047005201,23.0,90.6013513514,2.46452702703,544889.02027,10958.3716216,52.3068918919,25.3579054054,3279.98648649,0.0,0.0,1.56081081081,96.6216216216,3177.51351351,0.0,0.0,1722.0
374,36047005202,44.0,84.5196850394,2.76377952756,513560.173228,13094.6062992,59.4396850394,33.6126771654,352.724409449,0.0,0.0,1.54330708661,0.0,352.724409449,0.0,0.0,2436.0
375,36047005300,179.0,86.7906976744,2.19175313059,388102.39356,14290.8300537,68.2633810376,43.4871914132,12418.980322,4138.17889088,342.191413238,1.29338103757,610.132379249,4196.56708408,1860.84615385,1860.84615385,2423.0
376,36047005400,282.0,86.9635036496,2.5401459854,278367.777372,7166.04379562,56.6398175182,27.3145620438,502.591240876,0.0,27.003649635,1.40145985401,90.0510948905,188.091240876,0.0,0.0,3406.0
377,36047005601,81.0,83.0810810811,2.56531531532,316962.788288,7852.22522523,54.227027027,28.7424774775,445.391891892,0.0,0.0,1.37387387387,83.8513513514,194.0,0.0,0.0,2482.0
378,36047005602,39.0,80.9428571429,2.72857142857,551442.990476,10004.1809524,58.5476190476,28.4047619048,1463.92380952,0.0,23.3142857143,1.64761904762,842.266666667,422.971428571,5.58095238095,5.58095238095,1730.0
379,36047005800,112.0,89.1286681716,2.41139954853,136100.907449,4417.69977427,53.6995936795,25.0438374718,931.521444695,0.0,156.153498871,1.25056433409,211.212189616,48.1918735892,6.15575620767,6.15575620767,3333.0
380,36047005900,135.0,88.7352941176,2.27113970588,251856.867647,7787.33455882,64.6817279412,41.5586029412,5577.66911765,2428.70588235,299.272058824,1.33455882353,274.705882353,1121.8125,1303.22794118,1303.22794118,1429.0
381,36047006000,66.0,91.7478070175,2.30208333333,108053.302632,3650.67324561,53.6096710526,22.3992324561,787.451754386,0.0,5.96052631579,1.28947368421,312.938596491,123.879385965,31.4035087719,31.4035087719,2717.0
382,36047006200,48.0,96.261829653,2.49369085174,140893.728707,5192.35646688,57.5045741325,24.9031545741,826.697160883,0.0,2.52365930599,1.52365930599,413.94637224,80.4542586751,0.0,0.0,2818.0
383,36047006300,26.0,102.182222222,3.28444444444,193043.973333,5215.56444444,50.1084888889,26.1185333333,1264.40888889,13.1111111111,28.8311111111,1.05333333333,180.764444444,811.724444444,10.08,10.08,1952.0
384,36047006400,165.0,92.4696969697,2.52056277056,89341.3311688,4163.57575758,48.9471645022,23.983982684,469.255411255,0.0,0.0,1.46536796537,81.4047619048,111.874458874,2.12121212121,2.12121212121,3244.0
385,36047006500,107.0,108.197674419,3.03940568475,75816.1434109,3657.93927649,46.9747932817,21.3714211886,233.457364341,11.1253229974,9.66020671835,1.06718346253,63.319121447,30.5322997416,11.8798449612,11.8798449612,5412.0
386,36047006600,130.0,93.3164556962,2.62579113924,139572.560127,6011.89873418,62.6560759494,27.8866455696,787.977848101,0.0,18.0379746835,1.1835443038,96.2151898734,372.189873418,0.0,0.0,3797.0
387,36047006700,60.0,106.408450704,3.17505030181,106626.67002,4269.50905433,49.9763983903,22.0983903421,367.120724346,0.0,20.4346076459,1.01207243461,62.8169014085,98.953722334,0.0,0.0,3799.0
388,36047006800,219.0,97.4778012685,2.44291754757,146617.892178,4982.79069767,56.6224524313,23.7160465116,1220.0845666,27.0718816068,28.5073995772,1.09936575053,213.697674419,504.562367865,28.7526427061,28.7526427061,5290.0
389,36047006900,76.0,99.1111111111,3.08282828283,147162.070707,4638.11313131,48.1852121212,23.6018383838,1066.11111111,36.1111111111,80.4262626263,1.07474747475,415.264646465,179.961616162,22.8686868687,22.8686868687,3582.0
390,36047007000,60.0,85.9144385027,2.45989304813,224562.406417,6917.37433155,54.1188235294,27.6282352941,1227.31016043,0.0,44.513368984,1.12299465241,538.021390374,574.86631016,0.0,0.0,2463.0
391,36047007100,67.0,105.644688645,2.5695970696,132562.333333,7176.38827839,46.7258974359,24.6182417582,1301.38095238,767.798534799,149.223443223,1.12087912088,71.9047619048,39.9230769231,193.377289377,193.377289377,5002.0
392,36047007200,39.0,97.632,2.672,116471.592,4612.96,62.706,24.40176,624.856,0.0,38.52,1.184,35.424,383.224,0.0,0.0,2341.0
393,36047007400,144.0,104.160671463,2.6139088729,87282.5347722,4254.92805755,53.6747002398,21.9774340528,750.652278177,0.0,0.0,1.01438848921,393.095923261,20.4964028777,11.5107913669,11.5107913669,6061.0
394,36047007500,76.0,105.99869961,2.71293888166,79675.5188557,3602.43693108,45.3081014304,21.7802470741,629.652795839,172.029908973,38.6345903771,1.06501950585,168.120936281,60.8855656697,23.5409622887,23.5409622887,4774.0
395,36047007600,132.0,103.751121076,2.56614349776,69643.529148,3574.19730942,50.1965695067,22.2396412556,787.125560538,0.0,8.60986547085,1.05381165919,185.739910314,149.367713004,66.2107623318,66.2107623318,4775.0
396,36047007700,145.0,101.114630468,2.63800904977,142000.6727,4651.52941176,48.4197435897,25.4222171946,1429.1372549,432.419306184,145.612368024,1.08295625943,305.22775264,128.093514329,237.331825038,237.331825038,4409.0
397,36047007800,82.0,103.025882353,2.56117647059,79935.4517647,3992.86352941,52.1364705882,22.5598588235,824.192941176,9.41176470588,0.0,1.03058823529,144.061176471,112.541176471,156.181176471,156.181176471,5493.0
398,36047008000,78.0,107.736842105,2.39536340852,87894.1503759,3976.97994987,51.2930325815,22.3860651629,1033.92481203,9.22305764411,1.51629072682,1.0701754386,9.2305764411,705.49122807,0.0,0.0,4373.0
399,36047008200,47.0,103.788059701,2.52686567164,128243.143284,4877.32835821,53.4131940299,24.362238806,1275.42686567,0.0,35.5880597015,1.06865671642,22.3880597015,1022.06865672,0.0,0.0,4148.0
400,36047008400,66.0,90.6760204082,2.47831632653,223472.102041,5955.77806122,57.6571428571,27.8161734694,3657.92602041,534.704081633,111.270408163,1.07908163265,405.660714286,1589.95153061,684.086734694,684.086734694,3860.0
401,36047008500,25.0,76.2666666667,2.46666666667,2269694.13333,163619.866667,83.378,99.5886666667,8357.13333333,1520.0,80.0,3.26666666667,100.0,4783.8,0.0,0.0,6916.0
402,36047008600,10.0,86.0,1.0,11831850.0,62035.0,100.0,100.0,62035.0,0.0,0.0,7.0,2000.0,60035.0,0.0,0.0,0.0
403,36047008800,50.0,95.7415254237,2.45338983051,112224.042373,5032.58474576,59.5501694915,27.206779661,824.733050847,356.101694915,36.1694915254,1.13559322034,70.1694915254,96.2881355932,93.3262711864,93.3262711864,3397.0
404,36047009000,36.0,83.096069869,2.33515283843,109075.331878,4303.09170306,66.1168122271,27.9778165939,1191.38427948,411.637554585,127.170305677,1.06986899563,114.676855895,96.0786026201,194.6069869,194.6069869,3224.0
405,36047009200,113.0,94.6835016835,2.58249158249,133604.609428,5652.0976431,61.0563973064,26.0012457912,839.461279461,0.0,0.515151515152,1.05050505051,122.61952862,487.962962963,0.0,0.0,5407.0
406,36047009400,71.0,88.7795454545,2.17954545455,72251.1159091,3936.6,64.6843181818,22.9479772727,367.893181818,8.18181818182,2.78181818182,1.39545454545,29.3340909091,91.4136363636,0.0,0.0,5837.0
407,36047009600,128.0,102.179133858,2.33267716535,57002.9547244,3687.67322835,53.3841929134,21.7037204724,256.533464567,0.0,0.0,1.04921259843,13.6200787402,32.5767716535,1.02362204724,1.02362204724,5951.0
408,36047009800,92.0,101.008368201,2.53242677824,88576.3410042,4159.88702929,55.3882845188,22.4197698745,751.734309623,0.0,46.7280334728,1.05230125523,283.135983264,123.456066946,6.61087866109,6.61087866109,8178.0
409,36047010000,90.0,99.4489402697,2.47976878613,62086.3988439,3721.11560694,54.9874759152,21.5728709056,304.456647399,0.0,0.0,1.0366088632,73.0404624277,67.6608863198,2.33911368015,2.33911368015,6312.0
410,36047010100,115.0,88.8789915966,2.16050420168,122446.764706,4234.03193277,55.4277142857,30.0638151261,2180.68067227,958.966386555,149.406722689,1.16806722689,233.161344538,265.552941176,335.751260504,335.751260504,4402.0
411,36047010200,101.0,104.308823529,2.3399789916,79514.7605042,4069.20798319,53.2813655462,20.7948319328,1130.01680672,0.0,0.0,1.00840336134,883.964285714,54.724789916,0.0,0.0,5265.0
412,36047010400,54.0,91.1106557377,2.62909836066,106248.680328,4222.16393443,61.1247540984,22.0795901639,965.215163934,9.82581967213,29.9405737705,1.15368852459,390.473360656,197.696721311,3.64344262295,3.64344262295,5937.0
413,36047010600,62.0,94.9007633588,2.30916030534,59779.9561069,3278.86832061,57.3499045802,20.1714885496,464.114503817,0.0,16.1030534351,1.21946564885,131.576335878,97.3072519084,4.02480916031,4.02480916031,5747.0
414,36047010800,62.0,91.5272331155,2.31100217865,84417.6557734,3960.0087146,57.359912854,21.5319607843,886.553376906,0.0,2.43572984749,1.23311546841,100.237472767,445.246187364,0.0,0.0,4267.0
415,36047011000,94.0,95.8521126761,2.3213028169,96137.0880282,3590.9084507,55.9867957746,25.7459859155,1443.13732394,332.186619718,193.721830986,1.07042253521,391.066901408,319.637323944,18.7323943662,18.7323943662,2708.0
416,36047011200,115.0,86.5043478261,2.54855072464,169694.446377,6396.69855072,68.6415652174,28.4494202899,724.698550725,100.837681159,7.56231884058,1.3768115942,118.544927536,276.301449275,8.37391304348,8.37391304348,6527.0
417,36047011400,76.0,94.7005649718,2.3418079096,376067.841808,7724.29661017,64.7005649718,36.2600847458,3832.50564972,0.0,519.774011299,1.3813559322,605.827683616,2520.86440678,14.8587570621,14.8587570621,4500.0
418,36047011600,65.0,94.5198019802,2.23267326733,60748.0767327,3736.09158416,59.9012376238,22.2083663366,325.504950495,0.0,20.0495049505,1.50495049505,66.4900990099,104.448019802,0.0,0.0,4274.0
419,36047011700,103.0,94.9726890756,2.34191176471,106780.758403,4136.93697479,50.224012605,26.9348739496,1745.38235294,674.617647059,350.920168067,1.08823529412,71.0210084034,326.170168067,187.915966387,187.915966387,2674.0
420,36047011800,64.0,89.0343137255,2.35539215686,290372.901961,7267.91666667,66.5604411765,37.0597058824,4523.14215686,1281.94607843,384.12254902,1.08823529412,1605.72058824,202.573529412,121.529411765,121.529411765,2128.0
421,36047011900,286.0,87.3121546961,2.32320441989,439635.361878,12094.2209945,78.8321823204,50.6714364641,10526.2651934,4754.54143646,1158.83425414,1.24585635359,926.58839779,943.350828729,1541.43922652,1541.43922652,1614.0
422,36047012000,53.0,77.7157894737,1.83552631579,370607.915789,6686.75789474,70.8625263158,41.2137368421,5033.68421053,944.105263158,1022.11052632,1.23157894737,847.952631579,921.305263158,388.457894737,388.457894737,1255.0
423,36047012100,72.0,99.9905362776,2.48738170347,101773.845426,4129.21766562,48.6943217666,25.0004100946,1593.33123028,283.823343849,311.798107256,1.11356466877,343.246056782,161.151419558,357.70977918,357.70977918,1807.0
424,36047012200,109.0,102.990123457,2.44444444444,99087.4987654,4651.43703704,56.8794074074,25.2947654321,1023.45679012,174.913580247,33.3481481481,1.07901234568,65.3975308642,83.7037037037,345.160493827,345.160493827,5697.0
